Feature ID	Taxon	Consensus
ESV_175014.1512	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	0.6
ESV_175019.1355	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Kiloniellales;  f__Kiloniellaceae; g__; s__	0.7
ESV_175039.1481	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae; g__; s__	0.8
ESV_175060.1383	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Micrococcaceae;  g__Rothia;  s__Rothia_dentocariosa	0.9
ESV_175064.1460	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Nitrosomonadaceae;  g__MND1; s__	1.0
ESV_175090.1415	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium; s__	0.6
ESV_175094.1556	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Carnobacteriaceae;  g__Marinilactibacillus; s__	0.6
ESV_175118.1410	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Gemellaceae;  g__Gemella;  s__Gemella_haemolysans	0.7
ESV_175131.1482	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia; s__	0.6
ESV_175137.1403	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus; s__	1.0
ESV_175159.1591	k__Bacteria;  p__Actinobacteriota;  c__Coriobacteriia;  o__Coriobacteriales;  f__Eggerthellaceae; g__; s__	1.0
ESV_175212.1517	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Parvimonas	0.8
ESV_175215.1547	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae; g__; s__	0.6
ESV_175234.1508	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Stenotrophomonas; s__	1.0
ESV_175292.1493	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__GCA-900066575; s__	1.0
ESV_175297.1476	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae; g__; s__	1.0
ESV_175327.1513	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Mycobacteriaceae;  g__Mycobacterium; s__	0.8
ESV_175337.1513	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Nocardioidaceae;  g__Nocardioides; s__	0.8
ESV_175347.1454	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Dysgonomonadaceae;  g__Proteiniphilum; s__	1.0
ESV_175356.1489	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae; g__; s__	1.0
ESV_175381.1459	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridia_vadinBB60_group; f__; g__; s__	1.0
ESV_175389.1508	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Crocinitomicaceae;  g__Fluviicola; s__	0.8
ESV_175397.1510	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Dysgonomonadaceae;  g__Proteiniphilum; s__	1.0
ESV_175410.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Salinisphaerales;  f__Salinisphaeraceae;  g__Salinisphaera; s__	0.7
ESV_175430.1554	k__Bacteria;  p__Verrucomicrobiota;  c__Omnitrophia;  o__Omnitrophales;  f__Omnitrophaceae;  g__Ca_Omnitrophus; s__	1.0
ESV_175465.1524	k__Bacteria;  p__Acidobacteriota;  c__Blastocatellia;  o__Pyrinomonadales;  f__Pyrinomonadaceae;  g__RB41; s__	1.0
ESV_175467.1490	k__Bacteria;  p__Acidobacteriota;  c__Subgroup_5; o__; f__; g__; s__	1.0
ESV_175470.1506	k__Bacteria;  p__Desulfobacterota;  c__Desulfuromonadia;  o__MA-28-I98C; f__; g__; s__	0.6
ESV_175487.1439	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__SAR11_clade;  f__Clade_I;  g__Clade_Ib; s__	0.6
ESV_175511.1477	k__Bacteria;  p__Bacteroidota;  c__Rhodothermia;  o__Balneolales;  f__Balneolaceae; g__; s__	1.0
ESV_175518.1447	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfobulbaceae; g__; s__	1.0
ESV_175538.1531	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Nitrosomonadaceae;  g__mle1-7; s__	1.0
ESV_175571.1449	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia; o__; f__; g__; s__	1.0
ESV_175593.1523	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Acidovorax;  s__Acidovorax_temperans	0.9
ESV_175610.1514	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_13; s__	1.0
ESV_175665.1542	k__Bacteria;  p__Actinobacteriota;  c__Thermoleophilia;  o__Solirubrobacterales;  f__67-14; g__; s__	0.9
ESV_175677.1514	k__Bacteria;  p__Actinobacteriota;  c__Thermoleophilia;  o__Gaiellales;  f__Gaiellaceae;  g__Gaiella; s__	1.0
ESV_175684.1461	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Dermatophilaceae	0.8
ESV_175693.1542	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Ferrimonas	1.0
ESV_175716.1498	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Caldicoprobacterales;  f__Caldicoprobacteraceae;  g__Caldicoprobacter; s__	1.0
ESV_175719.1489	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Salinisphaerales;  f__Solimonadaceae;  g__Nevskia	1.0
ESV_175736.1443	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Gemmatales;  f__Gemmataceae; g__; s__	1.0
ESV_175738.1433	k__Bacteria;  p__Aquificota;  c__Desulfurobacteriia;  o__Desulfurobacteriales;  f__Desulfurobacteriaceae;  g__Desulfurobacterium; s__	0.6
ESV_175764.1463	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Endozoicomonadaceae;  g__Endozoicomonas; s__	1.0
ESV_175771.1526	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae;  g__SEEP-SRB4; s__	1.0
ESV_175793.1476	k__Bacteria;  p__SAR324_cladeMarine_group_B; c__; o__; f__; g__; s__	1.0
ESV_175813.1438	k__Bacteria;  p__Bacteroidota;  c__Kapabacteria;  o__Kapabacteriales; f__; g__; s__	1.0
ESV_175864.1543	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	1.0
ESV_175877.1531	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Treponema; s__	0.8
ESV_175880.1495	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Roseburia; s__	0.8
ESV_175959.1447	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__PeM15; f__; g__; s__	1.0
ESV_176012.1498	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus; s__	1.0
ESV_176017.1450	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Dysgonomonadaceae;  g__Proteiniphilum; s__	0.6
ESV_176020.1476	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales;  f__Vicinamibacteraceae; g__; s__	1.0
ESV_176035.1483	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Anaerovoracaceae;  g__Anaerovorax; s__	0.7
ESV_176039.1509	k__Bacteria;  p__Myxococcota;  c__Myxococcia;  o__Myxococcales;  f__Myxococcaceae;  g__P3OB-42; s__	1.0
ESV_176045.1513	k__Bacteria;  p__Actinobacteriota;  c__Rubrobacteria;  o__Rubrobacterales;  f__Rubrobacteriaceae;  g__Rubrobacter; s__	1.0
ESV_176048.1399	k__Bacteria;  p__Verrucomicrobiota;  c__Omnitrophia;  o__Omnitrophales;  f__Omnitrophaceae;  g__Ca_Omnitrophus; s__	1.0
ESV_176051.1398	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Methylococcales;  f__Methylomonadaceae;  g__Crenothrix; s__	0.7
ESV_176066.1477	k__Bacteria;  p__Synergistota;  c__Synergistia;  o__Synergistales;  f__Synergistaceae;  g__Fretibacterium; s__	1.0
ESV_176082.1556	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae;  g__SEEP-SRB4; s__	1.0
ESV_176091.1477	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1;  s__Clostridium_butyricum	1.0
ESV_176122.1562	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	1.0
ESV_176130.1547	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus; s__	1.0
ESV_176135.1494	k__Bacteria;  p__Synergistota;  c__Synergistia;  o__Synergistales;  f__Synergistaceae; g__; s__	1.0
ESV_176137.1479	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	1.0
ESV_176189.1564	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Geobacillus; s__	1.0
ESV_176210.1517	k__Bacteria;  p__Firmicutes;  c__Sulfobacillia;  o__Sulfobacillales;  f__Sulfobacillaceae;  g__Sulfobacillus; s__	0.6
ESV_176213.1465	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Selenomonadaceae;  g__Quinella; s__	1.0
ESV_176250.1476	k__Bacteria;  p__Armatimonadota;  c__Armatimonadia;  o__Armatimonadales; f__; g__; s__	0.9
ESV_176252.1531	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Shewanella; s__	0.9
ESV_176279.1440	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Paludicola; s__	0.6
ESV_176285.1387	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidetes_VC2.1_Bac22; f__; g__; s__	1.0
ESV_176292.1499	k__Bacteria;  p__Actinobacteriota;  c__Thermoleophilia;  o__Solirubrobacterales;  f__67-14; g__; s__	0.8
ESV_176303.1468	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae; g__; s__	0.8
ESV_176307.1532	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridia_UCG-014; f__; g__; s__	1.0
ESV_176325.1475	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospiraceae_ND3007_group; s__	1.0
ESV_176364.1442	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Pseudahrensia; s__	0.7
ESV_176365.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Arenicellales;  f__Arenicellaceae; g__; s__	0.7
ESV_176411.1395	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae;  g__Pir4_lineage; s__	0.8
ESV_176415.1479	k__Bacteria;  p__Gemmatimonadota;  c__BD2-11_terrestrial_group; o__; f__; g__; s__	1.0
ESV_176433.1452	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Planctomycetales; f__; g__; s__	1.0
ESV_176472.1338	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Sulfurovaceae;  g__Sulfurovum; s__	1.0
ESV_176515.1334	k__Bacteria;  p__Chloroflexi;  c__Chloroflexia;  o__Chloroflexales;  f__Roseiflexaceae	1.0
ESV_176534.1483	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Sphingobacteriales;  f__Lentimicrobiaceae; g__; s__	1.0
ESV_176551.1494	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Gallionellaceae;  g__Gallionella; s__	1.0
ESV_176553.1494	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__B2M28; f__; g__; s__	1.0
ESV_176561.1473	k__Bacteria;  p__Chloroflexi;  c__Anaerolineae;  o__Anaerolineales;  f__Anaerolineaceae; g__; s__	1.0
ESV_176579.1528	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	1.0
ESV_39.975	k__Archaea;  p__Euryarchaeota;  c__Thermococci;  o__Thermococcales;  f__Thermococcaceae;  g__Pyrococcus; s__	0.7
ESV_47.962	k__Archaea;  p__Euryarchaeota;  c__Methanobacteria;  o__Methanobacteriales;  f__Methanothermobacteriaceae;  g__Methanothermobacter; s__	0.8
ESV_56.962	k__Archaea;  p__Euryarchaeota;  c__Methanobacteria;  o__Methanobacteriales;  f__Methanothermobacteriaceae;  g__Methanothermobacter; s__	0.8
ESV_66.961	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae	1.0
ESV_69.964	k__Archaea;  p__Euryarchaeota;  c__Methanobacteria;  o__Methanobacteriales;  f__Methanothermobacteriaceae;  g__Methanothermobacter; s__	0.9
ESV_84.952	k__Archaea;  p__Halobacterota;  c__Methanomicrobia;  o__Methanomicrobiales;  f__Methanomicrobiaceae;  g__Methanoculleus; s__	1.0
ESV_100.962	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae	1.0
ESV_108.966	k__Archaea;  p__Euryarchaeota;  c__Thermococci;  o__Thermococcales;  f__Thermococcaceae;  g__Thermococcus; s__	1.0
ESV_131.960	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae;  g__Halorubrum	1.0
ESV_141.963	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Halobacteriaceae;  g__Halarchaeum	0.8
ESV_169.975	k__Archaea;  p__Asgardarchaeota;  c__Lokiarchaeia; o__; f__; g__; s__	1.0
ESV_171.961	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae;  g__Haloarchaeobius	0.9
ESV_204.922	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	1.0
ESV_275.963	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta; s__	1.0
ESV_285.954	k__Archaea;  p__Halobacterota;  c__Methanomicrobia;  o__Methanomicrobiales;  f__Methanoregulaceae;  g__Methanoregula; s__	1.0
ESV_304.955	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta; s__	1.0
ESV_310.950	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_326.960	k__Archaea;  p__Euryarchaeota;  c__Methanobacteria;  o__Methanobacteriales;  f__Methanobacteriaceae;  g__Methanobacterium	0.9
ESV_333.968	k__Archaea;  p__Hadarchaeota;  c__Hadarchaeia;  o__Hadarchaeales; f__; g__; s__	1.0
ESV_358.957	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta; s__	1.0
ESV_368.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_380.954	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata; o__; f__; g__; s__	1.0
ESV_409.975	k__Archaea;  p__Asgardarchaeota;  c__Lokiarchaeia; o__; f__; g__; s__	1.0
ESV_445.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Group_II; f__; g__; s__	1.0
ESV_480.959	k__Archaea;  p__Hydrothermarchaeota;  c__Hydrothermarchaeia;  o__Hydrothermarchaeales; f__; g__; s__	1.0
ESV_496.974	k__Archaea;  p__Asgardarchaeota;  c__Lokiarchaeia; o__; f__; g__; s__	1.0
ESV_558.952	k__Archaea;  p__Halobacterota;  c__Methanomicrobia;  o__Methanomicrobiales;  f__Methanoregulaceae;  g__Methanolinea; s__	0.6
ESV_587.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae;  g__Ca_Nitrosopumilus; s__	1.0
ESV_639.957	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta; s__	0.8
ESV_735.956	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Halomicrobiaceae;  g__Natronomonas; s__	0.7
ESV_738.957	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrososphaerales;  f__Nitrososphaeraceae;  g__Ca_Nitrososphaera; s__	0.9
ESV_773.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_813.979	k__Archaea;  p__Asgardarchaeota;  c__Lokiarchaeia; o__; f__; g__; s__	1.0
ESV_815.975	k__Archaea;  p__Asgardarchaeota;  c__Lokiarchaeia; o__; f__; g__; s__	1.0
ESV_846.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_858.960	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Halomicrobiaceae	0.6
ESV_888.958	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae;  g__Ca_Nitrosopumilus; s__	1.0
ESV_905.952	k__Archaea;  p__Halobacterota;  c__Methanomicrobia;  o__Methanomicrobiales;  f__Methanomicrobiaceae;  g__Methanoculleus; s__	1.0
ESV_920.1049	k__Archaea;  p__Hadarchaeota;  c__Hadarchaeia;  o__Hadarchaeales; f__; g__; s__	0.9
ESV_935.954	k__Archaea;  p__Aenigmarchaeota;  c__Deep_Sea_Euryarchaeotic_GroupDSEG; o__; f__; g__; s__	1.0
ESV_952.983	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	1.0
ESV_954.956	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Methanomassiliicoccales;  f__Methanomethylophilaceae; g__; s__	1.0
ESV_974.985	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	1.0
ESV_984.961	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Halomicrobiaceae	1.0
ESV_1001.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_1015.973	k__Archaea;  p__Halobacterota;  c__ANME-1;  o__ANME-1b; f__; g__; s__	1.0
ESV_1036.954	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata; o__; f__; g__; s__	1.0
ESV_1072.987	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	1.0
ESV_1074.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_1095.976	k__Archaea;  p__Crenarchaeota;  c__Thermoprotei;  o__Desulfurococcales;  f__Ignisphaeraceae;  g__Ignisphaera	0.7
ESV_1096.959	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae;  g__Halonotius; s__	0.6
ESV_1118.1017	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	1.0
ESV_1159.954	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Methanomassiliicoccales;  f__Methanomassiliicoccaceae;  g__Methanomassiliicoccus	0.6
ESV_1183.955	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta;  s__Methanothrix_soehngenii	0.9
ESV_1190.954	k__Archaea;  p__Iainarchaeota;  c__Iainarchaeia;  o__Iainarchaeales; f__; g__; s__	1.0
ESV_1223.960	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae;  g__Halorubrum; s__	0.9
ESV_1233.954	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Methanomassiliicoccales; f__; g__; s__	1.0
ESV_1256.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Benthic_Group_D_and_DHVEG-1; f__; g__; s__	1.0
ESV_1292.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae;  g__Ca_Nitrosopumilus; s__	0.8
ESV_1293.960	k__Archaea;  p__Euryarchaeota;  c__Methanobacteria;  o__Methanobacteriales;  f__Methanobacteriaceae;  g__Methanobacterium	1.0
ESV_1332.956	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta; s__	1.0
ESV_1363.958	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales	1.0
ESV_1388.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae; g__; s__	1.0
ESV_1420.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae; g__; s__	0.9
ESV_1421.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae;  g__Ca_Nitrosopumilus; s__	0.7
ESV_1437.960	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales	1.0
ESV_1453.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Thermoplasmatales;  f__Ferroplasmaceae;  g__Ferroplasma	0.8
ESV_1472.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae; g__; s__	1.0
ESV_1516.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae;  g__Ca_Nitrosopumilus; s__	1.0
ESV_1522.983	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Marine_Benthic_Group_A; f__; g__; s__	0.7
ESV_1525.949	k__Archaea;  p__Euryarchaeota;  c__Thermococci;  o__Methanofastidiosales; f__; g__; s__	1.0
ESV_1530.963	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae;  g__Haloquadratum;  s__Haloquadratum_walsbyi	0.8
ESV_1540.960	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Halococcaceae;  g__Halococcus; s__	1.0
ESV_1551.962	k__Archaea;  p__Halobacterota;  c__Halobacteria;  o__Halobacterales;  f__Haloferacaceae;  g__Haloplanus	1.0
ESV_1552.952	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosocaldales;  f__Nitrosocaldaceae;  g__Ca_Nitrosocaldus; s__	0.9
ESV_1563.957	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae;  g__Ca_Nitrosotenuis; s__	0.7
ESV_1617.1029	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	0.6
ESV_1626.961	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosarcinaceae;  g__ANME-3; s__	0.6
ESV_1629.958	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__ANME-2a-2b	0.7
ESV_1645.952	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrososphaerales;  f__Nitrososphaeraceae	1.0
ESV_1648.955	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales;  f__Methanosaetaceae;  g__Methanosaeta; s__	1.0
ESV_1676.955	Unassigned	1.0
ESV_1683.944	k__Archaea;  p__Aenigmarchaeota;  c__Deep_Sea_Euryarchaeotic_GroupDSEG; o__; f__; g__; s__	1.0
ESV_1721.955	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Thermoplasmatales;  f__Thermoplasmataceae;  g__A-plasma; s__	0.6
ESV_1725.957	k__Archaea;  p__Thermoplasmatota;  c__Thermoplasmata;  o__Marine_Group_III; f__; g__; s__	1.0
ESV_1757.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae; g__; s__	1.0
ESV_1797.952	k__Archaea;  p__Halobacterota;  c__Methanomicrobia;  o__Methanomicrobiales;  f__Methanomicrobiaceae;  g__Methanofollis; s__	0.9
ESV_1798.958	k__Archaea;  p__Halobacterota;  c__Methanosarcinia;  o__Methanosarciniales	1.0
ESV_1808.952	k__Archaea;  p__Halobacterota;  c__Methanomicrobia;  o__Methanomicrobiales;  f__Methanospirillaceae;  g__Methanospirillum; s__	0.8
ESV_1841.954	k__Archaea;  p__Crenarchaeota;  c__Nitrososphaeria;  o__Nitrosopumilales;  f__Nitrosopumilaceae; g__; s__	1.0
ESV_1855.975	k__Archaea;  p__Crenarchaeota;  c__Bathyarchaeia; o__; f__; g__; s__	0.9
